评分	评论
1	不知道评论区哪来这么大怨气，说实在的，这几年国产科幻一直有在进步，除了某堡垒的拉胯，能看到有越来越多的导演想去尝试国产科幻这个大雷区，这是非常好的事情，不管是不是想去分这个蛋糕，但最起码人家有这个决心去拍出属于中国人的科幻，敢去面对口碑爆雷。 独行月球这部披着科幻背景的伪喜剧片，可以看得出是真的有在用心拍摄，特效有质量，有去琢磨细节，这不就是观众想看到的东西吗？制作有质量，有良心的好电影，而不是打着高投入的名义实际全是片酬的商业片。从这部电影中，可以看出那种相互守望的中国人自己的情怀，而不是欧美电影中突出全程个人英雄主义的曲调，不可否认剧情方面确实有缺失，显得观感不连贯，如果篇幅再长一些也许会交代的更清楚，但这显然不太可能，所以也可以理解。观影全程下来，其实我并没有笑很多次，但却看的很认真，这不是大家理解中的喜剧，我想导演也并没有想把这部片子拍成喜剧。
1	好看好看，非常好看
1	好看，前面多搞笑后面就多感人
1	可以看看呀
1	沈腾的独角戏可以
0	剧情一般般，宇宙的画面做得比较好 ，背景音乐还不错。国产科幻题材的电影值得鼓励。
1	好评 相当的搞笑 适合带宝宝看
1	灾难面前，人类如此渺小
1	不错   棒极了  很感动
1	演技非常好
0	挺无聊的一部电影
1	个人感觉很不错。
1	有些地方太尬了，衔接不是很好，优点是我笑了，也哭了。
1	一般，冲着沈腾去的
1	真的很不错，有笑点也有泪点
1	科幻硬核，画面精致，剧情感人!
1	干就完事了！
1	沈腾还是挺厉害的。一部喜剧片，能让人笑还能让人挺感动，还都是自己在表演，不是十全十美，也是十全九美。
1	我的观影要求不高，能让我和家人开怀大笑就行。
1	非常好看，搞笑中带着感动，去了不后悔
1	可以  都挺好
1	好看不错，！
1	电影超好看的尤其是那只袋鼠
1	太好哭了！！
1	奔着沈腾和马丽去的！剧情嘛，挺搞笑！
1	难道每个电影最后都要强行煽情20分钟吗
1	又搞笑又感动好看
0	小品电影当道，真正的电影人不敢去投资不敢去创作。中国电影市场真的很畸形。
0	一般感觉。。
1	还行吧好的哈
1	搞笑喜欢沈腾马丽合作的电影
1	含腾量很足，又好笑又好哭，超级棒，一如既往的没让我失望
1	很好，含腾量极高 ，很好的一部科幻喜剧电影
1	以为一般，其实很有趣味！既感人，又好笑，在宇宙的浪漫旅行真美好～
1	还可以，笑中也有感人情节
1	剧情搞笑又感人，好看
1	剧情不错，搞笑，有意义。就是有点煽情
1	挺好看的，有笑点也有泪点。
1	👌好想去看
1	自己去体会🧸🧸🧸
1	全程笑不停，
1	《独行月球》不得不说，开心麻花团队出的作品必定是精品！作为喜剧片，电影笑点多多，整个影院都是大人小孩忍不住的笑声不断，特别喜欢沈马组合！影片的成功，看来影片的导演编剧张吃鱼打磨这个剧本是用心了！电影贯穿了很多麻花式的笑点，尤其沈腾的演绎不仅有笑点，剧中几场哭戏更是触动人心让人飙泪……非常不错的点映观影体验。
1	真好看 真好看
1	好看搞笑
1	前半段挺搞笑的，后半段实在太扯了，不能带一点逻辑看，有点尴尬，随便看看还可以
1	太好看了，刚子
1	搞笑到位，煽情适宜，含腾量足够，好评
1	我觉得挺好看的，虽不及羞羞的铁拳那样笑个不停，但是挺有意思的。
1	挺好的，不知道真实的探索太空的时候是不是也有搞笑的瞬间。
0	没有报道的那么精彩，很一般！
1	蛮好看，超级喜欢他俩
1	嗯，商业片，有钱赚谁还搞艺术呢
1	演技在线，画面贴切，剧情连贯，假期观看挺好的选择啊！🙂
1	内容丰富，主题深刻
1	袋鼠这个角色演的不错
1	挺好看哒……
1	很棒，沈叔叔没让人失望过。值得一看
1	非常非常好看  太棒了
1	还是比较不错的，值得推荐
1	很好看，结局很伟大，
1	还可以，沈叔叔主演还是有保证，就结尾俗套了一点
1	好看的，蛮逗的
1	好看太喜欢沈腾了
1	很不错啦，值得看，中国电影越来越好！
1	终于有部电影能让整个厅都哈哈哈，能让大家都敞开大笑就它了吧，整个影片画面感做的很好
1	很好看，就是烂尾了
1	开心麻花、从不让观众失望
1	剧情好看，真的不错
1	还行吧剧情简单
0	感觉一般般，没有什么亮点。
1	环境不错 位置方便好找。工作人员态度还好
0	每月一部东北二人转
1	巨巨巨好看
1	感觉还不错的
1	含腾量高就是好看
1	挺好看的，也感人
1	非常不错，画面精致
1	挺好看的。值得去看
1	独行月球真的特别好看 前面特别搞笑 后面特别感人  哭的我稀里哗啦的 也有可能是我有点带入沈马了
1	被这几个刷腻了
1	支持一下，金刚袋鼠，哈哈哈哈哈哈，
1	挺搞笑的， 可以带小孩去看看
1	特别好，特别搞笑
0	垃圾电影
1	不错，非常搞笑
1	好看~前面剧情很搞笑~后面剧情跌宕起伏~结局令人心酸~悲伤~
1	好看，决定二刷
1	超级好看，很搞笑也感人
1	好看好看可以
1	推荐，很好看
1	破防了 我爱刚子
1	超级好看，很震撼
1	不错 我喜欢
1	讲述的是一个路人成为一个英雄的故事。
1	很好玩儿感人爆笑，值得期待
1	好看！看的舒服！有异议就是你对，我审美低下！我低下！我快乐！
1	被马丽惊艳了
1	没有想象中好看，感觉他们团队陷入瓶颈了，需要突破，观众也希望看到新的故事和演绎
0	为了搞笑而搞笑，烂片！
1	好看 我爱沈腾！！
1	前面很搞笑，最后一点有点伤感
1	很好看 😊 演技 也不错，只能说给我个人觉得后面有点不好看了，剩下真的很不错
1	OK。还可以
1	非常喜欢，好看好看，希望继续努力出
1	姐感觉好看就行
1	搞笑大电影，哈哈
1	好看 推荐 嗯嗯
1	我爱“沈马组合”
1	挺好的，就是结局有点。。。
1	又好笑又好哭🥺笑点很密集
1	值得一看，推荐。
0	要吐了真的好无聊啊
1	开始以为纯属戏剧  后面情节还是挺出人意料的  放松心情去看哈 还不错的
0	很烂啊，真的不推荐
1	在大是大非面前，对每个人的心性都是一种考验
1	好看，腾哥出演必冲
1	还挺有意思的
1	可能期望值过高，没有想象的搞笑，但是整体来看也挺有意思。
1	好笑也好哭！
0	尴尬、无聊，毫无内容，很扯的剧情，看一半真看不下去走了
1	特效挺好，故事也不错，配乐是真的棒
1	好 哥哥也一样
0	别搞煽情了，谢谢
1	挺好的，前年搞笑，后面感动， 唯一不喜欢关于本人的喜好，不喜欢机械东西多，和灾难类型，情绪紧张，精神一直会紧绷着
1	非常好看，笑中有泪
1	挺好的吧。。
1	腾哥的演技一直在线，无人复制粘贴！爱你！
1	还得是我腾叔
1	房间很好，很干净，湖景房，能看到很漂亮的风景
1	剧情有笑有泪，有感人，有搞笑，特效也很不错，很真实的场景，很不错！！！！
1	嘎嘎好看😚😚
1	🌅 画面 好 很好笑
1	搞笑的搞笑感动的感动恰到好处
1	电影院有点热
1	孩子喜欢，挺好的
1	环境还算可以，就是厕所离得太远，不在影院犯愁里面
1	很不错，基本有沈腾马丽的电影不会差。
1	可以，很好看
1	很不错，我很喜欢这不电影
1	我愿给到五星🌟，因为剧情非常用心，太太太棒了！
1	一点预告都没看，完全只是为了沈腾马丽去的，所以看到最后是BE的时候我惊呆了……还是很好看的，整场我都是刚要哭出来就又笑了。。。后半段我旁边坐着的一个小妹妹哭的稀里哗啦的～
1	有沈马组合，票房有保障，值得大家看，哭笑不得了
0	期望太高了。。导致很失望 笑点都有点尴尬 全场笑得最开心的都是小孩 沈腾演技是好的 剧情真的有点老套 强行煽情 毒鸡汤。。。真的栓q 不推荐看
1	适合一家大小看。有一定的教育意义，也不乏笑声
1	看的很开心，值得观看。
1	挺好看搞笑还蛮有深度的
1	完成度非常高
1	棒棒哒，很不错的一部电影
1	给我看瞌睡了
1	特别好看的。
1	不愧是含腾量百分之九十九啊。。。出来了还在流眼泪
1	好看，特别特别好看
1	好电影，值得一看。
1	我笑了很多次
1	非常感人的电影
1	有大爱的电影，又幽默，又有内涵！
1	非常奈斯！电影院被我们包场了！哈哈！
1	最近一段时间最值得看的了
1	可以，值得一看！
1	好看这不错啊
1	二刷，依旧觉得很好看
1	真的很好看。
1	你的心理阴影面积太长太多的东西
1	笑点自己体会
1	还行，不算太刺激，有点大众，平庸
0	小人物大英雄，大片就是大片
0	还行吧啊。。
1	巨巨巨巨巨巨好看！搞笑与感动之前很自然！衔接的很自然。笑的时候很欢乐感动的时候想落泪！爱了！果然沈腾的电影就没让人失望过，牛！真的很厉害！非常推荐大家去看！电影也呼吁大家保护环境！推荐推荐非常推荐！
1	强行煽情  玩老梗
1	挺好看的 这么评论区每个人都跟电影专家一样 还是可以看的
1	炎热又压抑的夏天，带来不一样的烟火
1	好看，剧情可以
0	搞笑的部分有，还有提升立意的，比较全面了吧
1	可以好看好看
1	看的超过瘾，开心麻花的作品永远不会让我失望♥(｡￫v￩｡)♥
1	结局挺好的，
1	特别好看，一边笑一边哭，编剧奇思妙想，沈腾马丽喜剧天赋很棒！
1	喜剧的终点是悲剧
1	一般 觉得没有评价说的很好
1	超级超级好看，剧情和画面都一级棒，前半段笑不停后半段哭不停，沈马组合的表演太棒了🤩
1	我还以为能哭出来结果没有一点点失落
1	很好看的电影，沈腾出品果然不会让你失望。支持！！
1	大概能看出剧情走向，还是阔以滴
1	搞笑中带着些许感动
1	剧情跌宕起伏，演技一流
0	剧情老套，笑点制造刻意，故意卖弄情怀
1	非常搞笑，沈腾
1	非常好看！大家快去看！ 腾哥就是最牛的
1	好看，太浪 漫 啦！
1	很好看，一个人包场，坏境干净，服务也好，值得去看，马丽沈腾演的电影就是好
1	还不错！那你！！
1	还不错，前期很搞笑
1	不错了不错了
1	好看，特效不错，演技很赞，剧情超赞，笑点泪点齐全。
1	好看好看 有泪点！
1	还行，就是结局有点烂尾
1	总的来说还行，可能我笑点高来着，没怎么笑，反倒泪点低了点！就是冲着沈腾马丽来的🌞
1	剧情好看，小朋友也很喜欢看，值得一看
1	前期哈哈乐  后期我有点看不进去了
1	好片，赞👍
1	笑死了，偶尔眼泪流的，沈腾果然没让人失望啊
1	挺好看的！！！
1	剧情挺好的，就是最后的有点俗套，然后有些地方细节不是很好，但这部影片还是延续了沈腾的喜剧之作
1	好看好笑好感人
1	不错，搞笑，欢快
0	不喜欢看这类搞笑的，人物刻画过于幼稚，算不上科幻，搞笑轻喜剧
1	好看，喜欢沈马组合。
1	前面很喜剧，
1	哈那就叫呗泽哥
1	科技感很强 主题新颖 背景一点都不假 又搞笑 又感人 🌟 推荐
1	很好👌，在一起的时候就是这样
1	特别好看，极其推荐
1	总体还行，为了迎合主流的煽情，好莱坞流水线般登场各种类型的配角，拼凑非常生硬破坏了情节的流畅度。娱乐性还是不错的，马丽是真的太局限了，太多的角色她演起来看着很别扭。沈腾老了。。。
1	创作者脑洞大开，但是不如之前的好看
1	很棒，很感人
1	很好看，神马组合从来不会让人失望！
1	可以蛮搞笑哦哦哦
1	剧情精彩，很搞笑，很值得看
1	中规中矩，标准的开心麻花电影
1	不错不错👍🏻
1	剧情一般有点无厘头
1	这部电影还不错。
0	不好看 真的太一般了
0	不是很好看，
1	好看好看好看又搞笑又感动
1	喜剧片，一直很喜欢沈马组合的电影。
1	沈腾马丽组合YYDS，金刚鼠（刚子）这部剧的顶梁柱！沈腾马丽宇宙级的浪漫，强烈推荐去看
1	非常不错的一部电影！
1	浪漫悲伤但又充满希望的结局！
1	又搞笑又感人又有大精神 超级好看很喜欢
1	好看，对沈腾永远不会失望
1	真的很一般 没什么记忆点
1	还可以，有笑点有泪点
1	火星救援的抄袭版，情节设计一般，有一点笑到，整体失望
0	好难看… 万万没想到看沈腾的电影会看得打瞌睡 失望
1	刚子，冲啊！
1	还可以，感觉没网上说的那么不好看
1	还阔以吧……
1	麻花的还是值得票价。
1	不看后悔一辈子！
1	笑中带泪的看完了
1	实在不能理解给1分的人是怎么想的，这么崇尚科学，宇宙还去电影院干什么。去学习公式啊，国家需要你们这种“人才”。我就是奔着腾哥看的，虽然他在整部剧当中仅仅是个“次流量”🙃但就像电影里的主题一样。它给我们平凡的生活带来了乐趣，这就够了。看着不累，会笑。就像考上导演系的那个女生讲的一样“腾哥你就坐在那里，什么都不用干。我就给你钱”喜欢腾哥没道理！#我爱沈腾
